review,isEdited,title,userName,rating,date,app_name,app_id,developerResponse
"I used zomato on a trip to Dubai, and it wont even let me place the order with an international number, my order was rejected without any prior warnings, refund was held for 2-7 days and it does not give you any indications that you will not be able to place the order till you have actually placed the order and then waited for like 30 mins, and then it decides to decline your order, then you have to go figure out the issue yourself through chat or customer service.",False,Worst service ever,amartab,1,2018-07-27 01:55:25,zomato-food-delivery-dining,434613896,"{'id': 4430802, 'body': 'Amartab, apologies for the inconvenience caused. Kindly share your order ID (the 10-digit number) with us so that we can look into what went wrong. Thanks.', 'modified': '2018-07-28T02:17:28Z'}"
I ordered twice and both times they didn’t coke and when they refunded they said I will have to wait smh very unresponsive service on top of it I could not call them every time I did they hung up they accept my order and then waited till curfew for corona to cancel and the refund takes over 2 days I spent 600 rupees and now I have to wait for the money not that i care I have big bucks over here but still I didn’t get it from eating my money,False,Read my review if you care,luvnish lamb,1,2021-05-04 14:36:23,zomato-food-delivery-dining,434613896,
"Online Paid orders are a scam. They dont deliver them at all. My order was cancelled telling they called n i was not responsive. 
1) i never got a call
2) i was not able to track my order.
3) at first i called the hotel and asked for the delivery boy number and the delivery boy had given a wrong number.
4) the text support at the worst they told they contacted the rider n they assure me that it will delivered. I almost waited for an hr they never called at all. 
5) later i again text the support they tell it was cancelled. I had texted them after I received a cancelled msg for no reason. 

What is all this? This is what zomato gives us for trusting them on paid orders. 
I m deleting this app and never using this ever again. 
You too do the same. 
The biggest scam.",False,If I could give 0 stars I would.,madhugowda2611,1,2020-06-09 05:46:25,zomato-food-delivery-dining,434613896,
"I like it that they their serving is getting more compared before and I love it because they have promotions. The only thing I didnt like on my last order is the beef ribs. I loved the taste, it was delicious but it was so hard that i had to slice to very small portions and chew many times.",False,Beef Ribs,Emman Jaiden,5,2020-05-04 12:16:05,zomato-food-delivery-dining,434613896,
The most incorigible customer service from the app. They won't admit their mistakes and will never remedy the matter for the client if their valet is not assigned and orders get delayed way beyond 30-60 mins on many occasions. Time is never honoured and they fail to understand there are several options that allow us to get home delivery and they are not the only ones so getting too arrogant is not a sign of holding on to your market. Absolutely not going to use them again.,False,Service,zxxzxxsvc,1,2019-06-04 09:27:22,zomato-food-delivery-dining,434613896,
"I don’t know what happened to zomato.  The urbanspoon was fun, then came zamoto which was still fun until a year or so ago.  The two big ones for me is that it has become impossible to list new restaurants.  I have input twenty new restaurants in the past year and a half and they just go into moderation and never get listed.  My second gripe is that people that you follow no longer go into your feed.  I don’t know what else is out there but zomato isn’t what it used to be.",False,What happened?,Lyuke,1,2019-01-30 17:16:36,zomato-food-delivery-dining,434613896,
"I always use the application before trying to choose a new restaurant as i read the different reviews which gives me a feedback about the restaurant in addition to the famous plates in each one
I used the application to search for the cosines i grave around me and to book a table",False,Helpful application,yolo_boi,4,2018-01-12 06:11:42,zomato-food-delivery-dining,434613896,
"Forcing the user to log in each time and making the skip option extremely small is the wrong way to approach this.  Nobody likes and app that requires or forces a login to use.  It’s invasive... if the user picks to opt out of the login one time, it should be respected from that point on, not just reset when the app is restarted.  You guys have a lot to learn about people not wanting to share info with you... app isn’t even that good compared to what it used to be before you bought out the previous company.",False,Login Forcing,SwankPeRFection,1,2017-10-25 05:34:06,zomato-food-delivery-dining,434613896,"{'id': 1590743, 'body': 'Sorry for the inconvenience caused. Do write to us at feedback@zomato.com (with screenshots, if possible) and somebody from our team will reach out to you. We’d love to have you back on the app again. Thanks.', 'modified': '2017-10-26T04:10:24Z'}"
"If there was a way to not give any stars I would have done that with this pathetic app. I gave the wrong address for my order and now no one will reply on the support staff of this stupid app. I paid online and now I do not know how to get it back. Their executive named Ashutosh will not reply to my concerns. The number they have on their of dominos doesn’t work. I have no one to voice out my concerns to. 
I used zomato a lot but this pathetic experience is making me shift to swiggy.",False,Pathetic customer service,ishikiiiika,1,2021-03-20 16:51:32,zomato-food-delivery-dining,434613896,
"The service of the delivery guys has been horrible since Zomato has been acquired by talabat, always late, the drivers are clueless and they don’t care whether they’re late or not. Sometimes they don’t even pickup the phone. I just had the restaurant call me to ask if I had received my order which was picked up an hour and half ago and I still haven’t received it! If this continues, I want a refund of my Zomato gold membership.",False,Horrible service since been acquired by talabat,icarus_dxb,1,2020-08-13 08:27:34,zomato-food-delivery-dining,434613896,
Perfect app if you want to send your loved ones food for parties or everyday. Only little problem that the app tries to decline transaction when you pay with international card.,False,Great locally but just a little problem with international transaction,Rushikaur123,5,2020-10-28 08:09:34,zomato-food-delivery-dining,434613896,
