rating,isEdited,title,date,review,userName,app_name,app_id,developerResponse
1,False,Horrible customer service,2020-05-08 23:22:05,"Ordered food, never showed up. Was on hold with their chat for 25 minutes before rep showed up. He needed a long time to look into it. I finally gave up. Buyer beware",KneeDragr,caviar-order-food-delivery,931355786,
1,False,Why is the fee higher than tips?,2020-05-08 23:02:53,Why would people pay you 30%+ in fees for dinner before even paying the actual delivery man a tip? Does anyone at caviar ride a bike 2 miles through the rain?,Really sunshine,caviar-order-food-delivery,931355786,
1,False,Terrible service,2020-02-15 01:21:05,"Love the selection of Resturant’s, but always late deliveries. They do not provide accurate updates or delivery times. I’ve used app 5x now and 3 of them have been more than 30 min late.",nycdance,caviar-order-food-delivery,931355786,
1,False,Horrible customer service!!,2019-12-08 03:35:13,You would expect an app with such high service fees to have some semblance of customer support. Where does the $7 service fee go! Absurd. Never using this app again.,Bkbkbkbkbmbkbk,caviar-order-food-delivery,931355786,
1,False,Do not use this service.,2019-11-20 03:39:43,They are always late and the customer service is terrible. Seriously. Do not use this app!!!! You will regret it!!!  Soooooo many better options out there.,Ryan Michael McMurray,caviar-order-food-delivery,931355786,"{'id': 11960180, 'body': ""Thanks for the feedback and I'm so sorry to hear about the issue you've experienced. We strive to provide the best experience with our service and support as possible, and clearly we fell short here. Could you send us more details of your experience at trycaviar.com/contact with ATTN: Frankie in the subject line? I'd be happy to help find a proper resolution."", 'modified': '2019-11-20T18:59:14Z'}"
1,False,Order keeps pushing back,2019-06-17 20:36:45,I ordered my things at 12:30. I kept getting notices say it’s getting pushed back. Idk y a sushi burrito would take 2 hrs to make and delivered wen I can actually take the bus and get there in 30 mins!!!!!!!,Mika6654,caviar-order-food-delivery,931355786,"{'id': 9232464, 'body': ""Thanks for the feedback and I'm so sorry to hear about the issue you've experienced. We strive to provide the best experience with our service as possible, and clearly we fell short here. Could you send us more details of your experience at trycaviar.com/contact with ATTN: Frankie in the subject line? I'd be happy to help find a proper resolution."", 'modified': '2019-06-18T16:41:18Z'}"
2,False,The worst of all the delivery apps,2019-06-08 00:25:05,Ultra long delivery times with food regularly arriving cold. Poor communication with vendors. And the most expensive of all apps. Extremely frustrating.,insulinisgone,caviar-order-food-delivery,931355786,"{'id': 9073032, 'body': ""Thanks for the feedback and I'm so sorry to hear about the issue you've experienced. We strive to provide the best experience with our service as possible, and clearly we fell short here. Could you send us more details of your experience at trycaviar.com/contact with ATTN: Alex in the subject line? I'd be happy to help find a proper resolution."", 'modified': '2019-06-09T02:44:40Z'}"
1,False,Avoid,2019-03-20 20:40:35,"The restaurants say they are within my delivery range, but when I tried to place an order, I get a message saying restaurant can only deliver to Brooklyn.  Hello.  I am in Brooklyn.  Totally frustrating experience.  I’m sticking with Seamless.",starbird89,caviar-order-food-delivery,931355786,"{'id': 7842406, 'body': ""Thanks for the feedback and I'm so sorry to hear about the issue you've experienced. We strive to provide the best experience with our service as possible, and clearly we fell short here. Could you send us more details of your experience at trycaviar.com/contact with ATTN: Frankie in the subject line? I'd be happy to help find a proper resolution."", 'modified': '2019-03-21T16:13:04Z'}"
1,False,Over 1.5h - food never showed,2019-03-09 03:42:06,"This service is pretty awful compared to the other food delivery apps. 

6:14 order - at 7:41 I was notified that the order was delivered but it never showed.  

Support lady was nice but honestly....  now I gotta go drive to Macdonald’s.",Lshfski,caviar-order-food-delivery,931355786,"{'id': 7655642, 'body': ""Thanks for the feedback and I'm so sorry to hear about the issue you've experienced. We strive to provide the best experience with our service and support as possible, and clearly we fell short here. Could you send us more details of your experience at trycaviar.com/contact with ATTN: Aicea in the subject line? I'd be happy to help find a proper resolution."", 'modified': '2019-03-10T15:00:14Z'}"
1,False,Really bad delivery service,2019-02-23 23:37:00,"I waited for one and half hour for my courier but she clearly don’t know how to drive and how to read map, and she took the opposite direction. Ordered at 2 pm but still don’t get my order at 4 pm. This is crazy.",T Hou,caviar-order-food-delivery,931355786,"{'id': 7437936, 'body': ""Thanks for the feedback and I'm so sorry to hear about the issue you've experienced. We strive to provide the best experience with our service and support as possible, and clearly, we fell short here. Could you send us more details of your experience at trycaviar.com/contact with ATTN: Angie in the subject line? I'd be happy to help find a proper resolution."", 'modified': '2019-02-24T17:05:04Z'}"
1,False,Great list of restaurants and options!!! Awful delivery time and attitude!!,2018-09-08 01:45:14,"Great list of restaurants and options, awfully delivery time and attitude!

Over an hour waiting for a delivery, it would’ve been faster for me to go walking.",Okoko Sudoku,caviar-order-food-delivery,931355786,
1,False,Never received my food,2018-07-21 11:37:39,"My food was marked “delivered” by the app, but was never delivered. There was no number to call or any way to contact the driver.  I emailed the company, they said they would credit my account but never did.  App is a joke.",disappointedinchicago1123,caviar-order-food-delivery,931355786,
1,False,Just use any other delivery app,2017-12-06 23:54:46,"Good selection of food, but there are always problems. The in-app map will always be way off with the status of the courier, and it is impossible to contact customer service.",Deeeeeeeeeessesssxddd,caviar-order-food-delivery,931355786,
1,False,Worst customer service,2017-11-08 23:58:20,My order was delivered to the wrong person. Customer service took 2 hours of back and forth too even refund me. Initially they wouldn’t even hear me out claiming “your order was delivered so no refund”. Just awful.,KingKian,caviar-order-food-delivery,931355786,"{'id': 1714441, 'body': 'Thanks for the feedback and I\'m so sorry to hear about the issue you\'ve experienced. We strive to provide the best experience with our app and support as possible, and would love to look into this further. If you haven\'t already done so, could you send us more details at trycaviar.com/contact, with ""ATTN: Andy"" in your subject, and we can look into this, and help with a proper resolution?', 'modified': '2017-11-09T20:41:32Z'}"
5,False,Easy and tasty!!,2021-05-13 04:47:23,Easy convenient,wash dc hawaii,caviar-order-food-delivery,931355786,
2,False,Wth?!?,2021-03-11 23:04:05,"Caviar suddenly stopped working for me today, forcing me to both log out and re-install several times... But it’s still not working. WTH, Caviar? Well, back to GrubHub...",EllaMenno,caviar-order-food-delivery,931355786,
1,False,Current release requires ISO that’s not available.,2020-11-17 02:39:40,"I can no longer use Caviar or DoorDash because the old version is no longer supported, and the new version requires an ISO version that’s not available. What the hell!",Akh3,caviar-order-food-delivery,931355786,
1,False,Poor UX,2020-08-20 02:57:35,Door crash finally updated crapp but failed to even put items in alpha order.  Website is even worse for safari users.,pre DD Caviar favored,caviar-order-food-delivery,931355786,
